PLAsTiCC_obj_id,g_pk_time,r_pk_time,i_pk_time,z_pk_time,y_pk_time,g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,y_pk_mag,g_a1,g_a2,r_a1,r_a2,i_a1,i_a2,z_a1,z_a2,y_a1,y_a2,g_std_time,r_std_time,i_std_time,z_std_time,y_std_time,g_std_mag,r_std_mag,i_std_mag,z_std_mag,y_std_mag,g_std_a1,g_std_a2,r_std_a1,r_std_a2,i_std_a1,i_std_a2,z_std_a1,z_std_a2,y_std_a1,y_std_a2,type,photo_z
50175,,59855.80996,59859.83327,59864.8004,59861.72161,,-19.309239,-19.981541,-20.543618,-20.799829,,,-9.696159682,0.627202541,-9.086156874,1.211762327,-3.228243566,1.50511689,-0.733978002,0.666500561,,0.92913651,1.581395675,2.312085466,2.709526563,,3.903635926,0.050432057,0.037792863,0.94805247,,,1.213698564,0.373397488,0.425888818,0.203685529,0.395415293,0.194642973,0.763458298,0.46805785,SN Ia,1.143
286176,,,59904.08292,59909.1536,,,,-20.049028,-20.32069,,,,,,-9.749605063,1.331406385,-3.4243699,1.76722408,,,,,1.108466866,6.08419828,,,,13.75882544,0.12469055,,,,,,0.448411891,0.221400654,0.41634584,0.21121632,,,SN Ia,1.205
78312,,60664.48031,,,,,-18.161534,,,,,,-7.022709142,0.466347521,,,,,,,,1.526999226,,,,,0.042365867,,,,,,0.728061578,0.249483035,,,,,,,SN II,0.668
111176,59925.71415,59932.73538,59940.64759,59935.39298,59936.27182,-17.651216,-18.515574,-18.722199,-18.557241,-18.636591,-6.833215246,-0.075906989,-4.002026915,0.917885436,-1.016510891,0.596823183,0.690672926,0.158307194,2.108122771,-0.199766303,0.50961494,0.282162415,0.395004813,0.486017009,1.082603861,0.022985235,0.0103555,0.015775391,0.02060452,0.048645776,1.191439158,0.255441306,0.503834579,0.148092774,0.233432698,0.109246813,0.225605475,0.113842341,0.38677824,0.228157029,SN Iax,0.426
5094,60534.77654,60536.93385,60539.71361,60541.57389,60541.92039,-18.372216,-19.033861,-19.404265,-19.605706,-19.691409,-2.887375699,0.574735779,0.245870255,0.862455936,1.952601171,0.5169277,2.932371626,0.274647699,3.751863163,-0.219929715,0.877089025,0.429715063,0.216440106,0.227677579,0.422207204,0.016039236,0.010415501,0.008901688,0.009739455,0.019369869,0.623729119,0.237089795,0.219577523,0.129730883,0.102239692,0.077742277,0.100256973,0.08531688,0.183148449,0.178346646,SN Ibc,0.355
82836,59598.17195,59597.62733,59603.69272,59598.7815,59597.25084,-17.945603,-18.762423,-18.964278,-18.820567,-18.388761,-7.196963841,0.011747979,-5.582514449,0.393010995,-1.88764439,0.577466112,0.479463069,0.371700929,1.76716002,-0.254123472,2.40167801,0.6510956,0.746055166,0,1.430539842,5.201919798,0.049138314,0.049095864,0.047647286,1.001132812,1.561172701,0.324832824,0.566565134,0.197424458,0.248879462,0.119205085,0.236485954,0.122165824,0.419039013,0.254581025,SN Iax,0.497
107498,60230.96036,60235.3035,60236.67393,60238.59638,60236.10087,-18.272791,-19.59899,-19.536733,-19.645217,-19.481074,-7.257933412,0.001870291,-6.149503529,0.407914441,-2.246251741,0.580486397,-0.047403738,0.434353963,1.524775235,-0.192505823,2.450626499,0.270885231,0.356539689,0.616660924,1.067628617,4.283843457,0.01178435,0.013684201,0.018003958,0.045688954,1.601101483,0.331251538,0.373477321,0.185788287,0.177515155,0.1122615,0.175032451,0.112830975,0.36849724,0.254466355,SN Ia,0.514
216995,59826.5764,59828.4228,59830.6244,59829.8757,59827.3502,-19.463369,-19.856509,-19.766849,-19.651472,-19.272154,-7.3769805,-0.1736552,-4.2050538,0.5911209,-0.4401624,0.3699756,1.0236499,0.15671393,1.99079583,-0.4216589,0.30385026,0.33570352,0.25264825,0.42044084,1.43441983,0.01086993,0.00806053,0.00926596,0.01400296,0.05307924,0.49135683,0.16193121,0.20829789,0.1476614,0.10608022,0.07934391,0.11542336,0.08716999,0.26522417,0.19127345,SN Ia,0.402
325587,60234.30201,60240.75951,60243.6687,60243.8449,60244.01554,-18.430914,-19.628243,-20.313753,-20.114284,-20.052761,-8.029612709,-0.183152398,-8.184645335,0.546418228,-5.6354836,0.92386798,-1.4473713,1.00950009,0.475501149,0.223808709,3.48383867,0.729345254,1.14179614,2.29071597,2.096068457,8.479459123,2.825335025,0.03273673,0.05604441,0.838405166,2.436403032,0.463683529,0.882522911,0.292220384,0.32401606,0.16115692,0.31494007,0.16135975,0.589160669,0.360212153,SN Ia,0.833
50001,,60626.30571,60629.1584,60635.49168,,,-18.258027,-18.568502,-18.663349,,,,-7.144615121,0.498300325,-3.66308359,0.823592141,-0.662384815,0.695805905,,,,1.770057672,0,1.773660866,,,0.058514863,0.05221349,0.066657416,,,,0.745652747,0.255802794,0.283094464,0.141818794,0.279047921,0.143239348,,,SN Ibc,0.687
187188,59960.14094,59965.5292,59967.3207,59969.9395,59966.032,-17.896362,-19.786528,-19.845521,-19.833581,-19.805968,-7.653515559,-0.072358339,-6.350592,0.33505942,-3.5082368,0.6489496,-0.4754175,0.66206097,1.1620841,-0.0728025,2.849626858,0.39157355,0.47296135,0.67371777,1.57572578,5.620788059,0.01733944,0.01874752,0.02351519,0.05716614,1.917718407,0.382070628,0.51989161,0.19671547,0.25733256,0.1238632,0.23898428,0.12414828,0.48399884,0.28844636,SN Ia,0.642
70813,60612.54758,60614.04476,60616.60213,60618.52442,60614.61909,-15.966247,-16.844373,-17.168415,-17.414302,-17.658453,-6.672347919,0.085968387,-4.149065306,0.367681498,-0.452874075,0.428409129,0.917088247,-0.055536287,2.260303325,-0.436008817,2.046432244,0.826524499,0.967897893,1.066563778,1.311089962,4.956412331,0.042716748,0.050136648,0.056561846,1.745248757,1.280217048,0.27992696,0.497757967,0.186943495,0.222350573,0.105061828,0.215942529,0.113505008,0.364244582,0.220572589,SN Ibc,0.369
213959,60235.4436,60238.4344,60240.6446,60243.1072,60239.82859,-18.458944,-19.785483,-19.847276,-19.738349,-19.664289,-9.3600024,-0.4159525,-5.9538387,0.6893952,-3.0019996,0.65490089,-0.2320943,0.46495795,1.384976235,-0.113262317,0.52715363,0.32939381,0.46101927,1.15685045,1.660752747,0.03901523,0.01233996,0.01554867,0.02581293,0.78750597,1.59989926,0.32557493,0.62562375,0.16663389,0.27064305,0.11913488,0.26129116,0.13542182,0.466551505,0.28409006,SN Ia,0.597
193838,60609.8748,60617.2956,60620.33448,60623.66125,,-18.272069,-20.372337,-20.341489,-19.988997,,-8.07755142,-0.203949818,-9.4420041,-0.1752687,-6.013446389,0.968579892,-1.643213821,1.063900674,,,3.487834467,0.34477998,0.751673922,1.162568867,,6.265466284,0.01854173,1.208896791,0.607950356,,2.539070916,0.479596271,0.90145744,0.27641096,0.34755007,0.170134989,0.326751316,0.167544462,,,SN II,0.869
176291,,60179.23605,60182.6419,60182.9025,,,-18.543417,-20.018316,-19.999845,,,,-8.978426694,0.582410149,-7.1530523,1.07768012,-2.1727706,1.28299408,,,,0.816509727,1.02509656,5.25091809,,,3.825511155,0.04481127,0.10480542,,,,1.023164528,0.327655555,0.37561103,0.17869184,0.35292707,0.17982369,,,SN Ia,0.971
235092,59854.3135,59853.0557,59861.075,59860.9803,59859.06213,-18.302809,-17.723243,-17.713342,-17.724023,-17.464182,-9.5475255,-0.8652159,-1.2776041,0.75000575,-0.129511,0.53757793,1.21718469,0.06081869,2.275400501,-0.441729899,0.57988589,0.59593903,0.69923905,0.99690904,1.305376808,0.03246478,0.02892822,0.03115412,0.03880695,1.246157517,1.09697059,0.2640952,0.36253337,0.15059092,0.21452821,0.102981,0.20878737,0.11123797,0.362704914,0.219599128,SN II,0.365
182434,,60211.2202,60211.2354,60211.2463,60211.2766,,-18.904851,-19.872291,-19.787559,-19.384534,,,-7.7585887,0.53136179,-4.9712854,0.82267713,-1.1592157,0.81283387,0.721476456,0.138071519,,1.89611136,1.27545196,2.8578364,1.97975817,,0.07785859,0.03688778,0.05298824,0.794128693,,,0.82178895,0.27620712,0.31830565,0.15515807,0.30213941,0.15535731,0.554962604,0.339323945,SN Ia,0.771
78328,,60595.01504,60598.49989,60584.54889,60599.65914,,-18.790871,-19.759649,-20.492882,-19.964181,,,-9.086419291,0.588185429,-7.384294603,1.107799466,-2.292632916,1.356291327,-0.144414245,0.453445712,,0.830687087,1.877711352,0,2.405617842,,6.395476056,0.0584688,0.061008027,0.827511835,,,1.046624226,0.333419052,0.382284431,0.186658667,0.352406782,0.178805144,0.679521418,0.415049012,SN Ia,0.993
175740,,59888.8241,59891.986,59895.07997,,,-18.719227,-19.578151,-19.479853,,,,-8.610320768,0.564771375,-6.3816034,1.01848439,-1.819722935,1.138982709,,,,0.773139821,1.45654424,0.886110796,,,3.551597563,0.04238204,0.990730475,,,,0.952585401,0.310029516,0.35721747,0.17456202,0.335583031,0.171840741,,,SN Ia,0.903
80035,60339.61822,60334.6729,60345.1379,60345.1379,,-18.432806,-18.015982,-17.874782,-17.940856,,-7.203210887,0.013018134,-4.981734349,0.523895483,-1.812664308,0.588195171,0.394841144,0.256655951,,,2.393332362,0,0,0,,4.121660083,0.048998158,0.061807561,0.074494601,,1.555004209,0.324081092,0.536731568,0.203830063,0.247582535,0.118342887,0.235296708,0.12454124,,,SN II,0.495
323707,59857.3581,59859.9044,59862.33198,59864.3447,59861.25312,-19.608803,-19.539397,-19.408906,-19.131279,-19.114896,-9.2078196,-0.2090191,-8.6662495,-0.2433554,-4.112334655,0.78377271,-0.778983364,0.6983696,1.02774516,0.030506842,0.77386643,0.47235345,0.648198474,1.002273105,2.174826629,0.033762,0.02401248,0.964163807,0.36881006,0.802252232,2.03704647,0.39862166,0.7502172,0.25320734,0.299855705,0.145709558,0.283204328,0.146750035,0.514183972,0.315963329,SN II,0.698
164014,,60634.5333,60636.64,60637.3001,60636.70296,,-19.132996,-19.824371,-19.556417,-19.7479,,,-8.6939843,0.15565586,-5.3607391,0.59575918,-1.3445495,0.76422048,0.707697323,0.155452832,,0.66485454,0.55766408,1.42741845,1.998302864,,0.03268071,0.02391753,0.04131795,0.624667145,,,0.77374157,0.24744102,0.31223811,0.13900723,0.29811507,0.14824651,0.55684662,0.342436301,SN Ia,0.781
204282,59759.27854,59767.824,59767.2715,59769.7111,59766.6584,-18.642894,-19.849907,-20.142482,-19.934103,-20.139834,-7.822419603,-0.113539551,-7.717554,0.36915984,-4.4465988,0.73676259,-1.1033045,0.71874261,1.24070319,0.05244616,3.080606824,1.02642034,0.59516011,1.72993784,5.59549962,7.353944925,0.02047252,0.01914959,0.03456123,0.09074328,2.104562177,0.411764985,0.71447665,0.25804381,0.27701709,0.12777714,0.27237655,0.14581096,0.47356428,0.31931033,SN Ia,0.713
168586,60610.2711,60616.7677,60615.7621,60624.786,,-18.997548,-18.482487,-18.336354,-18.16582,,-9.8830989,-1.0762012,-6.2420132,0.2453248,-1.8064736,0.7934014,0.00620583,0.41698641,,,0.44829272,0.45734187,0,2.22351831,,0.01678302,0.02840753,0.0415381,0.08544896,,1.23830974,0.30923377,0.60637361,0.20560151,0.24753431,0.12262183,0.25233804,0.13051643,,,SN II,0.557
84509,59803.73377,59808.99603,59811.17667,59812.31287,59813.80494,-18.197358,-19.725154,-19.864881,-19.777348,-19.740604,-7.711570793,-0.085699031,-7.344683298,0.405662191,-3.959556467,0.666654012,-0.712803532,0.683034252,1.162747057,-0.006204575,2.923388489,0.366023473,0.489000223,0.819200691,2.906902878,4.963478511,0.015478275,0.016819259,0.02415376,0.066666385,1.977504715,0.391592294,0.540760785,0.191908582,0.261976611,0.116291794,0.253707072,0.122870181,0.490737991,0.28238134,SN Ia,0.665
147483,59846.79766,59853.03558,59855.61218,,,-18.164916,-18.604638,-18.194807,,,-7.880241637,-0.129188953,-7.551750491,0.520401153,-4.57881346,0.829203351,,,,,3.059764285,2.141324698,0.673003185,,,9.829263716,0.091814756,3.466704475,,,2.177152479,0.423275293,0.785532924,0.266074462,0.311260262,0.151560491,,,,,SN II,0.74
316010,,60255.7001,60262.85,60260.8423,60262.90112,,-19.221461,-19.826962,-19.68714,-19.857993,,,-7.7822142,0.58197882,-4.9556505,0.83087979,-1.1653221,0.86530277,0.707859627,0.141446338,,7.63342805,2.21915555,6.92819702,1.985860317,,0.47200875,0.08590428,0.19505027,1.300008788,,,0.8206294,0.27497166,0.31531972,0.1549252,0.30084772,0.15408425,0.557316225,0.340615216,SN Ia,0.774
151151,60224.94168,60226.71009,60228.25445,60227.43531,,-16.481352,-16.508158,-16.382605,-16.702949,,-6.362792037,0.123643342,-2.801161126,0.588336166,0.290036481,0.37854323,1.295239934,-0.166964326,,,1.887717212,0.866311044,1.272592078,0.531087826,,4.556327779,0.033804093,0.058857935,0.8410013,,1.153834963,0.260078802,0.435474064,0.172148071,0.209777575,0.098642896,0.206562502,0.109703367,,,SN II,0.304
73051,59776.1607,59784.40442,59786.8217,59792.14119,,-18.981571,-18.669093,-18.613907,-18.344231,,-3.824930526,0.285713234,-4.271512441,0.332487259,-1.01211437,0.395962373,0.535642806,0.183020569,,,3.82636926,0.9387159,0,1.411617847,,0.119317781,0.033123511,0.046855196,0.066066841,,0.891122594,0.324167179,0.457854878,0.204333425,0.229398683,0.113733495,0.235544999,0.124150211,,,SN II,0.523
84538,60621.79531,60627.5253,60630.36502,60629.2666,60630.29194,-15.825877,-16.165823,-16.418213,-16.570506,-16.583513,-3.437899047,-0.085733301,2.898721328,-0.014156638,3.398771812,0.061063367,3.138977205,-0.438506836,3.243485041,-0.745960896,1.14816779,0.367406727,0.413850841,0.433246813,1.03408463,0.028261406,0.023368248,0.022428876,0.027047179,0.067796404,0.678107268,0.216645394,0.208947235,0.126402435,0.142947895,0.080092921,0.153577065,0.092171247,0.27617609,0.177847706,SN II,0.185
124435,59864.49586,59871.06744,59873.77371,,,-19.29231,-19.010915,-18.569509,,,-7.943872511,-0.150087974,-8.088515935,0.369981124,-4.979329451,0.868043569,,,,,3.17805857,1.15642102,0.694576973,,,5.698896602,0.030959651,2.579993502,,,2.276253001,0.438785247,0.818780951,0.268989703,0.321194819,0.156660559,,,,,SN II,0.776
109360,60375.29761,60379.79556,60382.28371,60383.799,60381.6047,-17.628883,-19.311391,-19.535348,-19.646798,-19.474573,-7.606800414,-0.062500791,-5.812420734,0.850091788,-3.295496335,0.719505129,-0.124086612,0.573829192,1.285549241,-0.073435586,2.795806264,0.558959338,0.615382167,0.834045177,1.706834428,6.914102569,0.024294168,0.025172726,0.03135942,0.693968501,1.874252708,0.375104148,0.572561425,0.209533053,0.265359898,0.126420715,0.23200988,0.12607424,0.479514307,0.292679989,SN Ia,0.625
61306,,,60585.70324,60589.96951,,,,-19.625167,-19.985724,,,,,,-8.381841106,1.198564039,-2.845556339,1.433543903,,,,,1.016294092,4.068350037,,,,8.46016149,0.085813204,,,,,,0.410690679,0.202278744,0.381361853,0.192315481,,,SN Ia,1.082
25339,60506.26747,60514.81687,60513.185,60518.83751,,-18.562736,-18.82818,-19.052894,-18.848322,,-7.590111077,-0.059022699,-5.891646137,0.765371174,-2.393704789,0.710664443,-0.267008236,0.552467124,,,2.776390166,0.989370837,0,1.647488771,,5.364811716,0.045072565,0.049380895,0.07282706,,1.858763802,0.372649399,0.652094347,0.223573697,0.256981827,0.127800412,0.263728759,0.137669279,,,SN II,0.619
265337,,59800.2301,59803.2321,59804.5718,59805.011,,-19.576123,-19.918187,-19.701603,-19.812525,,,-7.4211789,0.53256044,-4.8723567,0.78666027,-1.2129418,0.74177764,0.65808209,0.07271454,,0.81035965,0.81392614,1.59239816,3.36541232,,0.02788314,0.02593721,0.03660113,0.082172,,,0.74295524,0.25915459,0.29266837,0.14670572,0.28742855,0.14912084,0.52405514,0.32437534,SN Ia,0.751
1039028,,60404.1599,60406.37033,,,,-20.317076,-20.403567,,,,,-6.7339526,0.49107297,-3.444564958,0.719069232,,,,,,1.24847761,0.613945697,,,,0.04801706,2.088960155,,,,,0.70241213,0.24441027,0.28406242,0.137559159,,,,,SN Ia,0.638
225610,,60224.1841,60231.3159,60226.804,60232.15203,,-19.307505,-19.960155,-19.991593,-19.710017,,,-8.4534237,0.65666344,-6.5033092,1.08736251,-1.9117545,1.15846115,0.155501207,0.355325635,,1.50517945,0.86298539,2.57237287,2.25605973,,0.03597756,0.03067271,0.0411994,0.618942117,,,0.93608019,0.30259379,0.35918639,0.17130785,0.33866738,0.17154749,0.637492472,0.389334004,SN Ia,0.919
240331,60167.07614,60175.0807,60172.8677,60180.2732,60180.2842,-17.803917,-18.586172,-19.08708,-19.399529,-19.495062,-7.283562125,-0.00204566,-2.6053115,0.83818028,0.22781414,0.58675463,0.82315498,0.32709965,2.11061121,-0.063255,2.472822403,0.5311378,0,0.00081468,0.00022649,4.881553371,0.02892021,0.02488119,0.034565,0.07136892,1.617642896,0.333916329,0.41720364,0.1855118,0.18932932,0.10909164,0.20416267,0.11723724,0.38423295,0.24434401,SN Ibc,0.521
136627,59818.36025,59823.87277,59825.31072,59827.56268,59827.21621,-17.879773,-19.48527,-19.648919,-19.754139,-19.668465,-7.598782684,-0.060767852,-6.191450466,0.651187377,-2.902192175,0.770496097,-0.280142966,0.518064887,1.043321579,-0.144625163,2.785298446,0.320504688,0.424649686,0.714422127,1.776701674,5.499157206,0.020699109,0.022887274,0.027750539,0.06868577,1.866570008,0.373880116,0.45016985,0.168170247,0.225204801,0.11889931,0.208711463,0.121949978,0.443117125,0.279561811,SN Ia,0.622
121108,,59814.08435,59837.56346,59822.90546,,,-19.308346,-19.779865,-20.508845,,,,-9.522358497,0.614455381,-8.502735355,1.222748637,-2.79897527,1.589102873,,,,1.385331925,0,8.359634059,,,27.26988499,0.069920416,0.228399239,,,,1.157689423,0.360223047,0.413299347,0.20204179,0.38636444,0.195433648,,,SN Ia,1.094
264176,,59790.32444,59793.2958,59794.3994,,,-19.009493,-19.82896,-19.755118,,,,-8.29106947,0.550993682,-5.8859961,0.88698586,-1.6206155,0.92507405,,,,0.739921689,0.93468018,1.8016915,,,3.427398048,0.04147855,0.05316027,,,,0.899398763,0.296520507,0.33608809,0.15904944,0.32031445,0.16079303,,,SN Ia,0.85
63193,,,,60258.4614,,,,,-20.502595,,,,,,,,-3.705691995,1.923319005,,,,,,0,,,,,0.08555274,,,,,,,,0.429684992,0.218768869,,,SN Ia,1.262
293804,,,60174.183,60174.2105,,,,-19.538618,-19.739901,,,,,,-7.4374918,1.11426163,-2.3167358,1.33885707,,,,,0,4.22403411,,,,0.06359998,0.07612658,,,,,,0.38403033,0.1874125,0.36041621,0.18328726,,,SN Ia,0.998
314346,59965.53102,59971.0812,59972.277,59976.245,59971.48812,-18.45547,-19.559196,-19.629096,-19.615054,-19.479268,-7.547287743,-0.050321711,-7.294604,0.17659934,-3.187633,0.60762433,-0.2524822,0.45475362,1.356524081,-0.103013362,2.728809805,0.3187777,0.45802975,0.85935319,1.673618785,6.657416015,0.02010406,0.02092793,0.02619292,0.777656026,1.821030585,0.366578393,0.57845546,0.18464764,0.26147289,0.11799642,0.24420944,0.12472557,0.470188528,0.286296284,SN Ia,0.604
146096,59849.27764,59855.42447,59857.96497,,,-18.871357,-18.831747,-18.352344,,,-7.858235331,-0.12340062,-7.645021016,0.340528068,-4.467687182,0.818402534,,,,,3.026302748,1.130529662,0.667065781,,,6.401960111,0.052557636,1.903851621,,,2.150174118,0.418990865,0.765712674,0.253278669,0.308526021,0.150158229,,,,,SN II,0.73
33478,,,60176.50741,60177.19632,60175.57697,,,-18.189891,-18.837758,-18.982334,,,,,-2.299220012,0.607796708,0.044629581,0.321289773,1.620251748,-0.200298578,,,0.645809297,8.397065674,1.488960295,,,8.160704989,0.260755002,7.465668825,,,,,0.258403671,0.124270912,0.245556802,0.128184431,0.436835661,0.265576717,SN Ia-91bg,0.535
172466,,,,60218.4772,,,,,-20.028176,,,,,,,,-3.1468318,1.68786661,,,,,,5.62728969,,,,,0.07551469,,,,,,,,0.40362364,0.20358766,,,SN Ia,1.158
262318,,60577.01616,60580.5082,60576.936,60581.64614,,-19.334963,-20.127743,-20.252242,-20.235627,,,-9.09606784,0.588706547,-7.3130769,1.22695811,-2.4681827,1.22660815,-0.152947997,0.451739427,,0.831969346,0.89691974,1.69704794,2.408505542,,2.847493478,0.03942548,0.04533599,0.636238835,,,1.048754621,0.333938317,0.37389216,0.17344982,0.34684897,0.17464306,0.680185894,0.415514309,SN Ia,0.995
145997,,60614.10178,60617.33381,60616.45953,60617.73879,,-18.774443,-19.850998,-19.689266,-19.771182,,,-7.973992814,0.574183169,-5.398825736,0.944546197,-1.410146986,0.91969837,0.632114066,0.208849678,,1.09260541,0.55711268,1.21511503,2.043628309,,0.043382885,0.024961589,0.037020883,0.53005506,,,0.841887177,0.274836431,0.32049676,0.148054422,0.307293499,0.154338195,0.569531168,0.353092685,SN Ia,0.813
47221,60189.48362,60198.0608,60204.41876,60204.70316,60202.17355,-17.476914,-17.188958,-17.443555,-17.564779,-17.849633,-5.739585391,0.168757946,0.576107396,0.135404852,1.027671222,0.184857274,1.692020623,-0.187110071,2.461306082,-0.510847015,2.416568366,0,0.587663824,0.829791294,1.244269284,0.121347553,0.027479852,0.0333457,0.042074093,1.549104814,0.753578626,0.257079459,0.24482926,0.145325921,0.190517455,0.092504543,0.194244444,0.103837262,0.344665699,0.208362663,SN II,0.317
161841,,60277.0722,60280.2729,60283.4015,60270.6826,,-19.116656,-19.467681,-19.427066,-19.757842,,,-7.2157181,0.40798752,-4.1274694,0.52165972,-0.7075561,0.59287364,0.97914088,-0.0613589,,0.90927885,0.75666768,1.58526992,10.5420297,,0.03159646,0.02145008,0.03009316,0.33381468,,,0.69675847,0.23403273,0.28979221,0.13226289,0.27906735,0.1423254,0.50409647,0.30390532,SN Ia,0.679
211031,60618.67523,60626.1077,60626.123,60626.1339,60624.5182,-17.165481,-18.942937,-19.285396,-19.425872,-19.533386,-7.712757962,-0.085634422,-6.9592283,0.5000463,-3.7453213,0.74755963,-0.5863026,0.68133295,1.15953273,0.06709688,2.923754611,0.80138001,0.91587045,1.3639915,2.28165845,7.473031539,0.02981677,0.02600674,0.03063279,0.06809911,1.977381213,0.391591285,0.69924994,0.2418673,0.27317583,0.13731124,0.25653562,0.13752314,0.49991384,0.29510074,SN Ia,0.665
258259,,59823.6569,59827.9239,59828.4353,59828.5879,,-19.489996,-20.114474,-20.16514,-19.874804,,,-8.9161277,0.32054305,-6.1852271,0.89169573,-1.7319806,1.00873197,0.307229366,0.290212835,,0.60555702,0.91366552,1.3059714,2.168280788,,0.03744326,0.03466387,0.03740701,0.618197918,,,0.87066057,0.26654005,0.34488459,0.1599918,0.32206535,0.15857422,0.614892359,0.375917917,SN Ia,0.879
